location_id,city,latitude,longitude,location_type,demand_units,priority,zone,time_window_open,time_window_close,city_tier
LOC_021951,Ranchi,23.456727,85.266185,customer,125,low,ZONE_04,10:00,15:00,3
LOC_024811,Kochi,9.96552,76.529096,retail_store,37,medium,ZONE_04,11:00,16:00,3
LOC_026061,Hubli,15.344497,74.953634,retail_store,44,medium,ZONE_05,11:00,17:00,3
LOC_006811,Pune,18.362527,73.681845,retail_store,103,low,ZONE_02,11:00,19:00,1
LOC_002532,Bengaluru,13.175573,77.81542,customer,6,low,ZONE_01,07:00,14:00,1
LOC_018507,Faridabad,28.69939,77.263689,warehouse,0,medium,ZONE_02,11:00,19:00,2
LOC_022037,Ranchi,23.578632,85.379823,customer,20,medium,ZONE_05,07:00,12:00,3
LOC_018504,Faridabad,28.359855,77.453018,warehouse,0,medium,ZONE_04,08:00,15:00,2
LOC_026041,Hubli,15.307102,75.217932,customer,140,medium,ZONE_03,06:00,11:00,3
LOC_029992,Thiruvananthapuram,8.334181,77.00597,retail_store,4,high,ZONE_01,08:00,16:00,3
LOC_016502,Ludhiana,30.769555,75.922198,retail_store,21,low,ZONE_02,08:00,13:00,2
LOC_007016,Ahmedabad,22.659282,72.683633,customer,68,low,ZONE_02,07:00,16:00,1
LOC_016724,Ludhiana,30.786226,75.75509,customer,127,medium,ZONE_04,07:00,12:00,2
LOC_004112,Chennai,13.174772,79.743902,customer,63,high,ZONE_04,09:00,13:00,1
LOC_027588,Jalandhar,31.470305,75.669908,customer,1,medium,ZONE_04,08:00,16:00,3
LOC_000326,Mumbai,18.298091,73.195115,customer,12,medium,ZONE_04,09:00,16:00,1
LOC_011407,Nagpur,20.861163,79.099219,warehouse,0,high,ZONE_05,08:00,13:00,1
LOC_019008,Meerut,28.880489,77.362654,customer,117,medium,ZONE_04,08:00,13:00,2
LOC_005361,Kolkata,22.586527,88.391304,customer,59,medium,ZONE_04,06:00,11:00,1
LOC_010026,Lucknow,26.486497,80.916939,retail_store,90,medium,ZONE_01,07:00,14:00,1
LOC_014226,Bhopal,23.47071,77.319256,distribution_center,45,low,ZONE_03,09:00,18:00,2
LOC_011851,Nagpur,21.206267,79.286078,customer,21,low,ZONE_04,07:00,16:00,1
LOC_026628,Bareilly,28.365572,79.466849,warehouse,0,high,ZONE_05,06:00,13:00,3
LOC_029256,Gurugram,28.408684,76.874075,retail_store,137,low,ZONE_03,09:00,13:00,2
LOC_005236,Kolkata,22.825476,88.321571,customer,65,low,ZONE_01,06:00,12:00,1
LOC_022040,Ranchi,23.362441,85.206809,customer,56,low,ZONE_04,08:00,12:00,3
LOC_027184,Aligarh,27.912327,78.293887,customer,112,medium,ZONE_04,08:00,15:00,3
LOC_013583,Thane,19.234765,72.7704,customer,2,medium,ZONE_03,07:00,13:00,2
LOC_029064,Gurugram,28.472583,77.143233,customer,85,high,ZONE_05,10:00,16:00,2
LOC_002198,Bengaluru,13.133715,76.963154,customer,9,medium,ZONE_02,11:00,18:00,1
LOC_030652,Dehradun,30.287505,77.962181,customer,118,low,ZONE_05,10:00,17:00,3
LOC_016223,Ludhiana,30.673614,75.737469,customer,68,high,ZONE_03,09:00,13:00,2
LOC_024131,Madurai,10.048207,78.156386,collection_point,108,medium,ZONE_05,08:00,15:00,3
LOC_027794,Moradabad,28.943062,78.916003,collection_point,140,high,ZONE_04,08:00,13:00,3
LOC_011355,Nagpur,21.466432,79.67233,customer,124,high,ZONE_05,08:00,15:00,1
LOC_022152,Ranchi,23.553024,85.281204,customer,58,medium,ZONE_04,06:00,12:00,3
LOC_008701,Jaipur,26.780166,76.048106,customer,74,high,ZONE_05,10:00,17:00,1
LOC_030500,Kota,25.31134,75.787134,collection_point,1,medium,ZONE_04,06:00,10:00,3
LOC_000654,Mumbai,19.098933,72.255253,customer,61,high,ZONE_03,08:00,12:00,1
LOC_025310,Guwahati,26.155064,91.567061,customer,148,low,ZONE_01,06:00,12:00,3
LOC_018710,Meerut,29.020293,77.79203,customer,27,high,ZONE_01,11:00,20:00,2
LOC_007663,Ahmedabad,23.150551,72.14626,customer,138,medium,ZONE_01,09:00,13:00,1
LOC_017961,Nashik,19.773298,73.761777,customer,36,high,ZONE_02,06:00,11:00,2
LOC_003235,Hyderabad,17.60245,78.923468,customer,14,medium,ZONE_02,07:00,15:00,1
LOC_019632,Rajkot,22.205038,70.724677,retail_store,119,medium,ZONE_01,11:00,15:00,2
LOC_010591,Lucknow,26.894232,80.898443,customer,116,high,ZONE_02,06:00,11:00,1
LOC_010919,Lucknow,27.198009,81.038126,customer,65,low,ZONE_03,10:00,15:00,1
LOC_009306,Surat,21.013332,72.951932,retail_store,51,medium,ZONE_05,08:00,15:00,1
LOC_014814,Patna,25.691528,85.153314,warehouse,0,medium,ZONE_05,09:00,18:00,2
LOC_022718,Coimbatore,11.005278,76.983911,customer,68,medium,ZONE_02,08:00,13:00,3
LOC_026895,Mysore,12.257846,76.555609,customer,57,medium,ZONE_01,06:00,12:00,3
LOC_013219,Thane,19.212569,73.096915,retail_store,49,medium,ZONE_04,11:00,17:00,2
LOC_024908,Chandigarh,30.75414,76.690864,retail_store,16,low,ZONE_05,09:00,18:00,3
LOC_008566,Jaipur,27.226652,76.173268,retail_store,39,medium,ZONE_02,09:00,17:00,1
LOC_002100,Bengaluru,13.183791,77.215828,retail_store,109,medium,ZONE_04,06:00,14:00,1
LOC_023408,Vijayawada,16.44903,80.723651,retail_store,45,high,ZONE_01,08:00,14:00,3
LOC_026574,Bareilly,28.287974,79.443223,retail_store,73,medium,ZONE_04,08:00,13:00,3
LOC_024206,Madurai,9.850808,78.014863,distribution_center,61,low,ZONE_05,08:00,15:00,3
LOC_026991,Mysore,12.563341,76.679598,customer,104,medium,ZONE_01,09:00,17:00,3
LOC_019417,Rajkot,22.579676,70.776028,customer,80,medium,ZONE_01,09:00,14:00,2
LOC_027168,Aligarh,27.93165,77.940148,collection_point,129,low,ZONE_04,09:00,14:00,3
LOC_001276,Delhi,28.258669,77.154461,collection_point,57,medium,ZONE_05,09:00,15:00,1
LOC_022374,Howrah,22.536157,88.308589,customer,69,low,ZONE_05,11:00,17:00,3
LOC_013523,Thane,19.002064,73.216245,retail_store,21,medium,ZONE_04,08:00,17:00,2
LOC_005368,Kolkata,22.484888,88.115109,customer,65,medium,ZONE_03,08:00,17:00,1
LOC_004305,Chennai,13.064607,80.667017,retail_store,12,low,ZONE_05,07:00,14:00,1
LOC_000711,Mumbai,18.516026,72.668186,customer,61,high,ZONE_05,08:00,12:00,1
LOC_018235,Faridabad,28.565942,77.174835,collection_point,41,medium,ZONE_03,09:00,13:00,2
LOC_022287,Howrah,22.613745,88.244276,retail_store,99,medium,ZONE_04,09:00,18:00,3
LOC_009902,Surat,20.815682,72.887445,retail_store,95,low,ZONE_04,08:00,12:00,1
LOC_002133,Bengaluru,12.996393,77.881917,customer,111,high,ZONE_02,06:00,15:00,1
LOC_018365,Faridabad,28.414796,77.081711,customer,105,low,ZONE_03,09:00,18:00,2
LOC_024828,Kochi,9.784073,76.257053,retail_store,10,medium,ZONE_03,10:00,16:00,3
LOC_023956,Jodhpur,26.038602,73.007325,retail_store,71,medium,ZONE_05,06:00,10:00,3
LOC_010732,Lucknow,26.911749,80.727029,customer,102,low,ZONE_04,08:00,16:00,1
LOC_031001,Jammu,32.77336,74.777234,retail_store,136,medium,ZONE_01,07:00,14:00,3
LOC_021517,Amritsar,31.580806,74.733133,retail_store,130,high,ZONE_01,08:00,14:00,3
LOC_011101,Nagpur,21.298768,78.937074,customer,32,low,ZONE_04,07:00,16:00,1
LOC_025572,Solapur,17.752731,75.912504,collection_point,134,low,ZONE_04,09:00,15:00,3
LOC_031030,Jammu,32.650533,74.880538,customer,42,low,ZONE_01,08:00,13:00,3
LOC_030367,Kota,25.274516,75.777339,customer,147,medium,ZONE_01,07:00,11:00,3
LOC_009055,Surat,20.689043,72.831883,customer,135,medium,ZONE_02,11:00,16:00,1
LOC_010042,Lucknow,27.033061,81.098989,retail_store,146,medium,ZONE_04,08:00,13:00,1
LOC_025733,Solapur,17.673666,76.011498,customer,86,high,ZONE_03,08:00,15:00,3
LOC_029201,Gurugram,28.539071,76.968237,warehouse,0,medium,ZONE_05,10:00,17:00,2
LOC_008297,Jaipur,26.821625,75.611382,retail_store,50,low,ZONE_01,11:00,20:00,1
LOC_009913,Surat,21.114675,73.227383,customer,130,medium,ZONE_03,10:00,16:00,1
LOC_021765,Allahabad,25.613542,81.879193,customer,109,medium,ZONE_05,08:00,13:00,3
LOC_030770,Dehradun,30.330615,78.230974,customer,122,medium,ZONE_01,07:00,13:00,3
LOC_022044,Ranchi,23.32462,85.372678,customer,30,medium,ZONE_04,11:00,16:00,3
LOC_029136,Gurugram,28.526572,77.176513,warehouse,0,low,ZONE_02,09:00,17:00,2
LOC_030618,Dehradun,30.388214,78.052527,retail_store,83,low,ZONE_01,07:00,11:00,3
LOC_011893,Nagpur,21.044825,79.074468,distribution_center,146,medium,ZONE_01,07:00,14:00,1
LOC_008831,Jaipur,26.846751,76.170575,customer,71,medium,ZONE_04,06:00,15:00,1
LOC_012466,Visakhapatnam,17.503782,83.145111,retail_store,39,medium,ZONE_03,10:00,14:00,2
LOC_004133,Chennai,13.495609,79.794745,collection_point,133,medium,ZONE_03,08:00,12:00,1
LOC_004623,Chennai,13.059691,80.24999,distribution_center,4,medium,ZONE_02,11:00,20:00,1
LOC_000567,Mumbai,19.000968,72.81188,retail_store,92,medium,ZONE_02,06:00,14:00,1
LOC_030217,Udaipur,24.657339,73.89195,collection_point,139,medium,ZONE_01,11:00,20:00,3
LOC_008974,Jaipur,27.046301,76.077421,customer,82,medium,ZONE_05,06:00,13:00,1
LOC_024031,Madurai,9.853259,78.124862,retail_store,16,medium,ZONE_02,06:00,11:00,3
LOC_011821,Nagpur,21.064275,78.356051,collection_point,88,medium,ZONE_04,09:00,16:00,1
LOC_013495,Thane,19.247054,73.055621,customer,93,medium,ZONE_02,06:00,13:00,2
LOC_023364,Gwalior,26.22497,78.108773,retail_store,123,low,ZONE_02,09:00,13:00,3
LOC_020780,Aurangabad,19.782269,75.516951,retail_store,84,medium,ZONE_05,11:00,15:00,3
LOC_025051,Chandigarh,30.900351,76.809203,customer,119,high,ZONE_04,09:00,13:00,3
LOC_005382,Kolkata,22.19471,88.409498,customer,112,medium,ZONE_04,11:00,15:00,1
LOC_022559,Coimbatore,11.06684,76.946465,customer,129,medium,ZONE_05,07:00,13:00,3
LOC_005459,Kolkata,22.439014,88.470744,customer,110,medium,ZONE_03,06:00,14:00,1
LOC_023305,Gwalior,26.144144,78.138348,customer,62,low,ZONE_02,09:00,17:00,3
LOC_012496,Visakhapatnam,17.628795,83.301609,customer,136,low,ZONE_05,10:00,16:00,2
LOC_028342,Noida,28.715334,77.298991,retail_store,112,medium,ZONE_04,08:00,15:00,2
LOC_012148,Visakhapatnam,17.657346,82.866121,customer,144,high,ZONE_05,08:00,16:00,2
LOC_020049,Varanasi,24.87585,82.883168,collection_point,135,medium,ZONE_05,10:00,14:00,2
LOC_029038,Gurugram,28.412367,77.010001,retail_store,98,low,ZONE_02,07:00,12:00,2
LOC_010735,Lucknow,27.403398,80.975489,retail_store,135,low,ZONE_04,11:00,16:00,1
LOC_018487,Faridabad,28.461364,77.321602,retail_store,142,medium,ZONE_03,09:00,13:00,2
LOC_013258,Thane,19.417282,73.13371,customer,111,medium,ZONE_02,06:00,10:00,2
LOC_024073,Madurai,10.03309,78.061666,customer,37,medium,ZONE_02,06:00,11:00,3
LOC_006948,Pune,18.750577,74.134119,customer,104,medium,ZONE_01,08:00,15:00,1
LOC_021392,Amritsar,31.590661,74.890267,retail_store,87,low,ZONE_01,11:00,17:00,3
LOC_011290,Nagpur,21.150157,79.284918,customer,65,high,ZONE_03,08:00,13:00,1
LOC_019867,Varanasi,25.271229,82.749048,customer,55,medium,ZONE_03,10:00,15:00,2
LOC_009432,Surat,21.413301,72.961199,retail_store,65,low,ZONE_02,07:00,15:00,1
LOC_019535,Rajkot,22.559992,70.677628,collection_point,50,medium,ZONE_03,06:00,12:00,2
LOC_017803,Nashik,20.461339,73.808169,retail_store,95,low,ZONE_01,06:00,14:00,2
LOC_016116,Ghaziabad,28.372961,77.331431,customer,103,medium,ZONE_04,09:00,14:00,2
LOC_001796,Delhi,28.260271,77.354406,customer,79,medium,ZONE_03,08:00,13:00,1
LOC_022660,Coimbatore,11.02733,76.831564,retail_store,103,high,ZONE_01,11:00,20:00,3
LOC_006835,Pune,18.761125,74.267933,retail_store,82,high,ZONE_03,11:00,20:00,1
LOC_013024,Indore,22.556318,75.943631,customer,77,medium,ZONE_04,11:00,15:00,2
LOC_014333,Bhopal,23.125322,77.628107,retail_store,52,low,ZONE_02,11:00,16:00,2
LOC_001058,Delhi,28.4482,77.042199,collection_point,31,low,ZONE_05,07:00,14:00,1
LOC_010157,Lucknow,26.574304,81.016995,customer,42,high,ZONE_02,09:00,16:00,1
LOC_007688,Ahmedabad,22.760299,72.673387,customer,88,high,ZONE_02,07:00,12:00,1
LOC_002630,Bengaluru,13.110627,77.540018,customer,94,medium,ZONE_02,09:00,15:00,1
LOC_007700,Ahmedabad,22.977207,72.662723,customer,59,medium,ZONE_02,10:00,16:00,1
LOC_028162,Bhubaneswar,20.276541,85.931452,customer,8,high,ZONE_03,09:00,14:00,3
LOC_002732,Bengaluru,12.828843,77.491517,retail_store,57,low,ZONE_04,07:00,13:00,1
LOC_004817,Chennai,13.320655,80.040206,customer,106,medium,ZONE_04,07:00,14:00,1
LOC_019961,Varanasi,25.095566,83.173257,retail_store,43,high,ZONE_03,06:00,12:00,2
LOC_010160,Lucknow,26.462112,81.055673,customer,36,low,ZONE_02,08:00,12:00,1
LOC_005647,Kolkata,22.511415,87.963974,customer,135,low,ZONE_02,10:00,19:00,1
LOC_030508,Kota,25.311811,75.845907,customer,39,medium,ZONE_04,09:00,18:00,3
LOC_023622,Vijayawada,16.455348,80.592769,retail_store,119,medium,ZONE_03,08:00,13:00,3
LOC_025327,Guwahati,26.325575,91.705548,customer,11,low,ZONE_03,06:00,12:00,3
LOC_027745,Moradabad,29.095675,78.765613,customer,3,medium,ZONE_02,10:00,19:00,3
LOC_000446,Mumbai,19.485962,72.934089,customer,100,low,ZONE_02,08:00,13:00,1
LOC_026689,Bareilly,28.342632,79.403995,retail_store,93,low,ZONE_01,06:00,10:00,3
LOC_008914,Jaipur,27.187065,75.450829,customer,97,low,ZONE_04,08:00,15:00,1
LOC_004801,Chennai,12.991003,80.410015,customer,125,high,ZONE_03,09:00,15:00,1
LOC_018079,Faridabad,28.706156,77.444762,customer,53,high,ZONE_04,09:00,17:00,2
LOC_026914,Mysore,12.328419,76.760515,warehouse,0,medium,ZONE_03,08:00,17:00,3
LOC_015349,Vadodara,22.278455,73.032745,collection_point,12,high,ZONE_01,08:00,16:00,2
LOC_002544,Bengaluru,12.771719,77.542566,retail_store,60,medium,ZONE_04,11:00,18:00,1
LOC_004624,Chennai,12.537513,79.923824,collection_point,11,medium,ZONE_01,08:00,13:00,1
LOC_019723,Rajkot,22.222691,70.869869,customer,105,medium,ZONE_01,11:00,20:00,2
LOC_025007,Chandigarh,30.892468,76.709795,customer,131,high,ZONE_02,06:00,11:00,3
LOC_010468,Lucknow,27.085338,80.621379,distribution_center,20,medium,ZONE_02,10:00,15:00,1
LOC_018415,Faridabad,28.618944,77.358833,customer,140,medium,ZONE_03,08:00,16:00,2
LOC_018146,Faridabad,28.69575,77.360187,retail_store,3,high,ZONE_02,11:00,16:00,2
LOC_008613,Jaipur,26.608447,76.026056,retail_store,7,medium,ZONE_05,08:00,14:00,1
LOC_000285,Mumbai,19.112033,72.997706,customer,147,medium,ZONE_02,09:00,14:00,1
LOC_000999,Mumbai,19.728747,72.925039,customer,114,high,ZONE_04,06:00,15:00,1
LOC_022625,Coimbatore,11.046525,76.868349,customer,101,medium,ZONE_02,09:00,17:00,3
LOC_025408,Guwahati,26.217153,91.62336,customer,8,low,ZONE_02,07:00,14:00,3
LOC_011374,Nagpur,20.627252,78.814854,customer,57,medium,ZONE_05,08:00,13:00,1
LOC_005021,Kolkata,22.739309,88.056065,customer,44,medium,ZONE_04,07:00,12:00,1
LOC_029687,Mangalore,12.954216,74.856464,customer,71,high,ZONE_04,10:00,14:00,3
LOC_026353,Tiruchirappalli,10.780516,78.787483,retail_store,97,low,ZONE_04,06:00,15:00,3
LOC_007362,Ahmedabad,23.220178,72.351715,retail_store,149,medium,ZONE_04,10:00,18:00,1
LOC_022182,Ranchi,23.270969,85.21886,retail_store,59,medium,ZONE_03,07:00,13:00,3
LOC_001719,Delhi,28.557649,76.750457,warehouse,0,low,ZONE_04,06:00,12:00,1
LOC_018833,Meerut,28.921063,77.705684,retail_store,22,medium,ZONE_05,11:00,19:00,2
LOC_014615,Patna,25.552396,85.020979,retail_store,14,high,ZONE_03,08:00,15:00,2
LOC_021097,Dhanbad,23.960285,86.523795,customer,43,low,ZONE_04,07:00,13:00,3
LOC_018790,Meerut,28.687135,77.782863,retail_store,138,low,ZONE_02,09:00,17:00,2
LOC_028748,Noida,28.56765,77.384907,customer,27,low,ZONE_02,06:00,15:00,2
LOC_013562,Thane,19.022873,72.703938,retail_store,78,medium,ZONE_03,07:00,14:00,2
LOC_004769,Chennai,12.763456,79.662045,customer,17,medium,ZONE_04,11:00,18:00,1
LOC_027543,Jalandhar,31.319349,75.466204,customer,117,low,ZONE_04,07:00,12:00,3
LOC_022301,Howrah,22.684642,88.299524,customer,71,medium,ZONE_03,06:00,11:00,3
LOC_004282,Chennai,13.293245,79.823098,retail_store,124,medium,ZONE_05,10:00,19:00,1
LOC_007200,Ahmedabad,23.138287,72.34106,customer,77,medium,ZONE_05,11:00,17:00,1
LOC_024992,Chandigarh,30.653145,76.753815,customer,41,medium,ZONE_01,08:00,12:00,3
LOC_004534,Chennai,13.273655,80.105007,retail_store,45,medium,ZONE_02,09:00,15:00,1
LOC_028790,Noida,28.628295,77.477398,customer,56,high,ZONE_02,09:00,13:00,2
LOC_025231,Guwahati,26.262404,91.64234,customer,82,low,ZONE_02,11:00,15:00,3
LOC_024904,Chandigarh,30.616064,76.775867,distribution_center,15,high,ZONE_05,08:00,15:00,3
LOC_021625,Allahabad,25.482009,81.84612,customer,100,high,ZONE_04,07:00,13:00,3
LOC_021884,Allahabad,25.45299,81.845742,customer,23,low,ZONE_01,09:00,16:00,3
LOC_007531,Ahmedabad,22.770638,73.143184,collection_point,106,low,ZONE_01,08:00,13:00,1
LOC_004593,Chennai,12.951618,80.494193,retail_store,54,low,ZONE_03,10:00,16:00,1
LOC_007041,Ahmedabad,23.174652,72.458488,retail_store,5,medium,ZONE_04,11:00,19:00,1
LOC_009749,Surat,21.229671,72.701744,customer,142,medium,ZONE_02,11:00,16:00,1
LOC_011584,Nagpur,21.512269,79.323732,customer,145,medium,ZONE_05,08:00,16:00,1
LOC_008470,Jaipur,26.531493,76.118309,customer,32,low,ZONE_04,09:00,15:00,1
LOC_003662,Hyderabad,17.312419,78.199231,retail_store,65,low,ZONE_01,08:00,12:00,1
LOC_031248,Shimla,31.011789,77.305409,customer,137,low,ZONE_05,11:00,16:00,3
LOC_008353,Jaipur,26.905182,75.796206,customer,129,medium,ZONE_02,08:00,12:00,1
LOC_005427,Kolkata,22.608735,88.30315,distribution_center,74,high,ZONE_02,10:00,14:00,1
LOC_019700,Rajkot,22.26214,70.713855,customer,41,medium,ZONE_03,11:00,17:00,2
LOC_024164,Madurai,9.914476,78.056757,retail_store,66,medium,ZONE_04,11:00,20:00,3
LOC_002380,Bengaluru,13.312265,77.562302,retail_store,49,low,ZONE_01,11:00,16:00,1
LOC_019894,Varanasi,25.233576,82.923325,collection_point,77,medium,ZONE_01,08:00,15:00,2
LOC_026474,Bareilly,28.385793,79.506664,customer,90,low,ZONE_02,10:00,17:00,3
LOC_000683,Mumbai,19.478325,73.135713,customer,91,low,ZONE_03,07:00,12:00,1
LOC_000112,Mumbai,19.240068,72.416188,distribution_center,21,low,ZONE_02,08:00,14:00,1
LOC_016665,Ludhiana,30.865393,76.106698,customer,96,low,ZONE_05,08:00,13:00,2
LOC_028829,Gurugram,28.44017,77.480191,customer,50,medium,ZONE_03,11:00,20:00,2
LOC_014009,Bhopal,22.999429,77.814259,collection_point,93,medium,ZONE_03,10:00,19:00,2
LOC_008343,Jaipur,26.835275,75.615775,collection_point,107,medium,ZONE_01,11:00,15:00,1
LOC_007325,Ahmedabad,22.630454,72.547932,retail_store,27,low,ZONE_02,10:00,17:00,1
LOC_016735,Ludhiana,30.506151,75.965077,customer,140,low,ZONE_04,10:00,16:00,2
LOC_015099,Vadodara,22.232551,73.072357,retail_store,39,medium,ZONE_04,11:00,20:00,2
LOC_021449,Amritsar,31.591059,74.775273,customer,95,medium,ZONE_01,06:00,15:00,3
LOC_003412,Hyderabad,17.683604,78.705304,customer,103,medium,ZONE_03,07:00,11:00,1
LOC_026739,Mysore,12.338919,76.718873,collection_point,79,low,ZONE_02,11:00,17:00,3
LOC_012510,Visakhapatnam,17.811866,83.258076,customer,15,medium,ZONE_01,06:00,11:00,2
LOC_003978,Hyderabad,17.709304,78.534808,customer,120,high,ZONE_01,08:00,14:00,1
LOC_003547,Hyderabad,16.971313,78.940485,customer,139,medium,ZONE_04,07:00,11:00,1
LOC_004404,Chennai,13.28105,80.414806,customer,26,high,ZONE_03,11:00,18:00,1
LOC_007394,Ahmedabad,22.754691,72.980675,warehouse,0,medium,ZONE_05,09:00,18:00,1
LOC_015213,Vadodara,22.337761,73.345608,customer,84,low,ZONE_02,11:00,19:00,2
LOC_011396,Nagpur,20.95318,78.688476,retail_store,56,low,ZONE_05,09:00,14:00,1
LOC_001375,Delhi,28.666521,77.779582,customer,134,medium,ZONE_02,11:00,17:00,1
LOC_025378,Guwahati,26.350535,91.885096,customer,69,low,ZONE_04,07:00,16:00,3
LOC_029423,Mangalore,12.966343,74.686495,customer,7,medium,ZONE_01,10:00,14:00,3
LOC_028006,Bhubaneswar,20.220262,85.71827,retail_store,121,high,ZONE_01,11:00,20:00,3
LOC_031317,Shimla,31.162266,77.0122,customer,83,low,ZONE_01,10:00,15:00,3
LOC_020605,Srinagar,34.071352,74.648919,retail_store,55,medium,ZONE_02,06:00,10:00,3
LOC_004316,Chennai,12.990102,79.953383,customer,137,medium,ZONE_05,06:00,15:00,1
LOC_020114,Varanasi,25.382628,82.812155,retail_store,144,medium,ZONE_02,10:00,17:00,2
LOC_004879,Chennai,12.974187,80.177302,customer,55,medium,ZONE_02,07:00,14:00,1
LOC_017179,Agra,27.395589,78.074579,customer,82,medium,ZONE_03,09:00,13:00,2
LOC_020549,Srinagar,34.034979,74.829623,retail_store,86,medium,ZONE_02,06:00,15:00,3
LOC_007181,Ahmedabad,22.960656,72.480173,customer,101,low,ZONE_05,06:00,10:00,1
LOC_002662,Bengaluru,13.162949,77.827551,collection_point,112,low,ZONE_01,07:00,16:00,1
LOC_022708,Coimbatore,11.050387,76.939647,retail_store,94,medium,ZONE_03,10:00,18:00,3
LOC_005703,Kolkata,22.809574,88.694535,retail_store,37,high,ZONE_01,11:00,16:00,1
LOC_015794,Ghaziabad,28.503759,77.288608,retail_store,136,medium,ZONE_04,09:00,17:00,2
LOC_007021,Ahmedabad,23.009191,72.859135,retail_store,31,low,ZONE_04,10:00,17:00,1
LOC_011000,Lucknow,26.960821,81.17024,retail_store,116,high,ZONE_02,06:00,12:00,1
LOC_023660,Vijayawada,16.41017,80.593308,warehouse,0,high,ZONE_05,10:00,19:00,3
LOC_018397,Faridabad,28.996965,77.575019,customer,89,medium,ZONE_04,07:00,15:00,2
LOC_003789,Hyderabad,17.420647,78.345743,customer,96,low,ZONE_04,07:00,14:00,1
LOC_014652,Patna,25.767241,85.172338,customer,8,medium,ZONE_05,11:00,20:00,2
LOC_029407,Mangalore,12.94648,74.901261,customer,82,low,ZONE_02,09:00,14:00,3
LOC_023122,Gwalior,26.262937,78.229237,customer,45,medium,ZONE_02,11:00,20:00,3
LOC_009469,Surat,21.080422,72.376488,customer,43,medium,ZONE_03,09:00,17:00,1
LOC_029910,Thiruvananthapuram,8.470138,76.67732,customer,107,low,ZONE_01,11:00,16:00,3
LOC_006260,Pune,18.517391,73.883141,retail_store,78,low,ZONE_04,07:00,15:00,1
LOC_031053,Jammu,32.704904,74.758766,customer,140,low,ZONE_02,10:00,18:00,3
LOC_007600,Ahmedabad,22.880531,72.102866,retail_store,108,high,ZONE_03,11:00,19:00,1
LOC_018906,Meerut,28.981567,77.64894,retail_store,133,medium,ZONE_03,11:00,17:00,2
LOC_030223,Udaipur,24.660344,73.650026,customer,30,high,ZONE_01,07:00,13:00,3
LOC_031040,Jammu,32.682409,74.849811,customer,33,high,ZONE_01,09:00,15:00,3
LOC_005943,Kolkata,22.305145,88.812143,customer,144,medium,ZONE_03,10:00,19:00,1
LOC_016089,Ghaziabad,28.788752,77.618764,collection_point,60,medium,ZONE_05,08:00,14:00,2
LOC_013271,Thane,19.221688,72.862374,customer,101,low,ZONE_02,09:00,17:00,2
LOC_029736,Thiruvananthapuram,8.400215,76.907806,retail_store,77,medium,ZONE_03,07:00,16:00,3
LOC_024680,Kochi,9.7746,76.357857,retail_store,108,medium,ZONE_04,11:00,16:00,3
LOC_016170,Ghaziabad,28.965442,77.325521,customer,15,low,ZONE_03,06:00,13:00,2
LOC_014586,Patna,25.665505,84.94752,retail_store,52,high,ZONE_02,06:00,10:00,2
LOC_021045,Dhanbad,23.694338,86.452971,customer,115,medium,ZONE_03,09:00,15:00,3
LOC_000649,Mumbai,18.962973,72.682498,customer,79,low,ZONE_03,06:00,13:00,1
LOC_018535,Faridabad,28.500994,77.029647,customer,9,medium,ZONE_01,06:00,12:00,2
LOC_026453,Bareilly,28.306914,79.442371,customer,56,low,ZONE_02,08:00,16:00,3
LOC_014620,Patna,25.651955,85.055714,retail_store,43,high,ZONE_02,06:00,14:00,2
LOC_007335,Ahmedabad,23.230385,72.343628,customer,20,high,ZONE_05,11:00,19:00,1
LOC_019526,Rajkot,22.452111,70.780041,customer,134,high,ZONE_03,11:00,20:00,2
LOC_012257,Visakhapatnam,17.639564,83.14397,customer,125,medium,ZONE_03,08:00,17:00,2
LOC_018151,Faridabad,28.418804,77.530984,warehouse,0,medium,ZONE_04,06:00,15:00,2
LOC_006221,Pune,18.322466,73.680464,retail_store,144,low,ZONE_01,10:00,16:00,1
LOC_022384,Howrah,22.591089,88.201599,retail_store,31,medium,ZONE_03,07:00,14:00,3
LOC_025497,Guwahati,26.150744,91.80967,retail_store,145,medium,ZONE_01,09:00,16:00,3
LOC_029748,Thiruvananthapuram,8.584931,76.868107,retail_store,37,high,ZONE_05,08:00,16:00,3
LOC_015279,Vadodara,22.456296,73.181236,customer,135,medium,ZONE_02,08:00,15:00,2
LOC_021222,Dhanbad,23.656098,86.515883,customer,15,high,ZONE_02,11:00,20:00,3
LOC_010432,Lucknow,26.680638,80.924349,retail_store,81,medium,ZONE_05,11:00,20:00,1
LOC_003652,Hyderabad,17.65832,78.597825,collection_point,75,high,ZONE_04,07:00,11:00,1
LOC_011150,Nagpur,21.065693,78.994202,retail_store,96,low,ZONE_02,06:00,15:00,1
LOC_019398,Rajkot,22.535995,70.616125,customer,17,medium,ZONE_02,06:00,12:00,2
LOC_007412,Ahmedabad,22.907456,72.73514,retail_store,53,low,ZONE_02,06:00,13:00,1
LOC_003685,Hyderabad,18.050737,78.645168,customer,138,high,ZONE_04,06:00,15:00,1
LOC_010633,Lucknow,26.328834,80.913303,retail_store,78,medium,ZONE_02,07:00,11:00,1
LOC_023678,Vijayawada,16.540187,80.63438,customer,49,medium,ZONE_02,10:00,16:00,3
